"player_name","player_url","season_injured","injury","injured_since","injured_until","duration","games_missed","club"
"Braian Romero","https://www.transfermarkt.com/braian-romero/profil/spieler/357937","21/22","Knee injury",2021-12-06,2021-12-31,"25 days","3","CA River Plate"
"Braian Romero","https://www.transfermarkt.com/braian-romero/profil/spieler/357937","21/22","Adductor pain",2021-10-04,2021-10-19,"15 days","2","CA River Plate"
"Braian Romero","https://www.transfermarkt.com/braian-romero/profil/spieler/357937","20/21","Corona virus",2021-04-27,2021-05-10,"13 days","4","Defensa y Justicia"
"Lucas Albertengo","https://www.transfermarkt.com/lucas-albertengo/profil/spieler/266903","23/24","strain",2023-10-25,2023-11-10,"16 days","3","Instituto ACC"
"Lucas Albertengo","https://www.transfermarkt.com/lucas-albertengo/profil/spieler/266903","22/23","Knee injury",2023-07-24,2023-10-04,"72 days","11","Instituto ACC"
"Lucas Albertengo","https://www.transfermarkt.com/lucas-albertengo/profil/spieler/266903","22/23","Muscle injury",2023-06-12,2023-07-20,"38 days","6","Instituto ACC"
"Cristian Chávez","https://www.transfermarkt.com/cristian-chavez/profil/spieler/70132","20/21","Corona virus",2021-02-25,2021-03-13,"16 days","3","Defensor Sporting Club"
"Mauro Molina","https://www.transfermarkt.com/mauro-molina/profil/spieler/556050","21/22","Partial tear of the plantar fascia",2022-02-16,2022-03-01,"13 days","2","Quilmes AC"
"Mauro Molina","https://www.transfermarkt.com/mauro-molina/profil/spieler/556050","20/21","Corona virus",2020-08-06,2020-08-20,"14 days",NA,"Quilmes AC"
"Sebastián Torrico","https://www.transfermarkt.com/sebastian-torrico/profil/spieler/68040","20/21","Shoulder injury",2020-11-05,2021-04-11,"157 days","25","CA San Lorenzo de Almagro"
"José Devecchi","https://www.transfermarkt.com/jose-devecchi/profil/spieler/282684","20/21","Shoulder injury",2020-11-04,2020-11-30,"26 days","3","Audax Italiano"
"Marcos Senesi","https://www.transfermarkt.com/marcos-senesi/profil/spieler/469781","21/22","Ill",2021-10-20,2021-10-23,"3 days","1","Feyenoord Rotterdam"
"Marcos Senesi","https://www.transfermarkt.com/marcos-senesi/profil/spieler/469781","21/22","Groin injury",2021-10-03,2021-10-15,"12 days","4","Feyenoord Rotterdam"
"Marcos Senesi","https://www.transfermarkt.com/marcos-senesi/profil/spieler/469781","21/22","Groin injury",2021-08-22,2021-09-12,"21 days","5","Argentina"
"Marcos Senesi","https://www.transfermarkt.com/marcos-senesi/profil/spieler/469781","20/21","Quarantine",2021-04-02,2021-04-06,"4 days","1","Feyenoord Rotterdam"
"Marcos Senesi","https://www.transfermarkt.com/marcos-senesi/profil/spieler/469781","19/20","Arm injury",2019-11-10,2019-11-20,"10 days","3","Argentina"
"Marcos Senesi","https://www.transfermarkt.com/marcos-senesi/profil/spieler/469781","21/22","Ill",2021-10-20,2021-10-23,"3 days","1","Feyenoord Rotterdam"
"Marcos Senesi","https://www.transfermarkt.com/marcos-senesi/profil/spieler/469781","21/22","Groin injury",2021-10-03,2021-10-15,"12 days","4","Feyenoord Rotterdam"
"Marcos Senesi","https://www.transfermarkt.com/marcos-senesi/profil/spieler/469781","21/22","Groin injury",2021-08-22,2021-09-12,"21 days","5","Argentina"
"Gianluca Ferrari","https://www.transfermarkt.com/gianluca-ferrari/profil/spieler/340507","23/24","Broken collarbone",2024-02-16,2024-05-01,"75 days","10","Club Atlético Tucumán"
"Gianluca Ferrari","https://www.transfermarkt.com/gianluca-ferrari/profil/spieler/340507","22/23","Cruciate ligament tear",2023-02-12,2023-09-12,"212 days","30","CD Godoy Cruz Antonio Tomba"
"Fabricio Coloccini","https://www.transfermarkt.com/fabricio-coloccini/profil/spieler/6150","19/20","Hamstring injury",2019-09-06,2019-10-15,"39 days","4","CA San Lorenzo de Almagro"
"Fabricio Coloccini","https://www.transfermarkt.com/fabricio-coloccini/profil/spieler/6150","19/20","Hamstring injury",2019-09-06,2019-10-15,"39 days","4","Newcastle United"
"Gastón Hernández","https://www.transfermarkt.com/gaston-hernandez/profil/spieler/665277","23/24","Cruciate ligament tear",2024-03-10,2024-11-10,"245 days","34","CA San Lorenzo de Almagro"
"Gastón Hernández","https://www.transfermarkt.com/gaston-hernandez/profil/spieler/665277","23/24","Fever",2023-08-25,2023-08-27,"2 days","1","CA San Lorenzo de Almagro"
"Gastón Hernández","https://www.transfermarkt.com/gaston-hernandez/profil/spieler/665277","22/23","strain",2023-05-22,2023-05-30,"8 days","2","CA San Lorenzo de Almagro"
"Gastón Hernández","https://www.transfermarkt.com/gaston-hernandez/profil/spieler/665277","21/22","Cruciate ligament tear",2021-06-11,2022-04-01,"294 days",NA,"CA San Lorenzo de Almagro"
"Bruno Pittón","https://www.transfermarkt.com/bruno-pitton/profil/spieler/395216","22/23","Forearm fracture",2023-07-20,2023-09-26,"68 days","11","CA Newell's Old Boys"
"Bruno Pittón","https://www.transfermarkt.com/bruno-pitton/profil/spieler/395216","21/22","Ankle sprain",2021-09-27,2021-10-21,"24 days","4","CA San Lorenzo de Almagro"
"Gabriel Rojas","https://www.transfermarkt.com/gabriel-rojas/profil/spieler/471639","23/24","Shin injury",2024-03-22,2024-04-13,"22 days","5","Racing Club"
"Gabriel Rojas","https://www.transfermarkt.com/gabriel-rojas/profil/spieler/471639","22/23","Hamstring strain",2023-07-04,2023-07-17,"13 days","3","Racing Club"
"Gabriel Rojas","https://www.transfermarkt.com/gabriel-rojas/profil/spieler/471639","22/23","muscular problems",2023-04-23,2023-05-02,"9 days","2","Racing Club"
"Gabriel Rojas","https://www.transfermarkt.com/gabriel-rojas/profil/spieler/471639","22/23","muscular problems",2023-03-18,2023-04-03,"16 days","2","Racing Club"
"Gabriel Rojas","https://www.transfermarkt.com/gabriel-rojas/profil/spieler/471639","22/23","Muscle injury",2022-04-09,2022-04-23,"14 days","5","CA San Lorenzo de Almagro"
"Gabriel Rojas","https://www.transfermarkt.com/gabriel-rojas/profil/spieler/471639","21/22","Torn muscle bundle",2021-10-08,2021-11-04,"27 days","5","CA San Lorenzo de Almagro"
"Gabriel Rojas","https://www.transfermarkt.com/gabriel-rojas/profil/spieler/471639","21/22","Tear of the lateral meniscus",2021-08-21,2021-09-29,"39 days","7","CA San Lorenzo de Almagro"
"Gabriel Rojas","https://www.transfermarkt.com/gabriel-rojas/profil/spieler/471639","19/20","Knock",2020-03-05,2020-03-09,"4 days","1","CA Peñarol"
"Elías Pereyra","https://www.transfermarkt.com/elias-pereyra/profil/spieler/576027","21/22","Broken shoulder",2021-08-28,2021-10-30,"63 days","9","Panetolikos GFS"
"Andrés Herrera","https://www.transfermarkt.com/andres-herrera/profil/spieler/621369","20/21","Broken fibula",2020-09-18,2021-01-31,"135 days","11","CA San Lorenzo de Almagro"
"Mauro Pittón","https://www.transfermarkt.com/mauro-pitton/profil/spieler/376710","22/23","unknown injury",2023-05-21,2023-05-31,"10 days","2","CA Central Córdoba (SdE)"
"Franco Mussis","https://www.transfermarkt.com/franco-mussis/profil/spieler/74821","22/23","unknown injury",2022-10-20,2022-10-31,"11 days","2","FC Botosani"
"Raúl Loaiza","https://www.transfermarkt.com/raul-loaiza/profil/spieler/260898","23/24","muscular problems",2024-03-21,2024-03-31,"10 days","2","Club Atlético Lanús"
"Raúl Loaiza","https://www.transfermarkt.com/raul-loaiza/profil/spieler/260898","23/24","Fever",2024-01-15,2024-01-20,"5 days",NA,"Club Atlético Lanús"
"Raúl Loaiza","https://www.transfermarkt.com/raul-loaiza/profil/spieler/260898","22/23","Hamstring injury",2023-06-29,2023-07-15,"16 days","3","Club Atlético Lanús"
"Raúl Loaiza","https://www.transfermarkt.com/raul-loaiza/profil/spieler/260898","22/23","Muscle injury",2023-03-31,2023-04-16,"16 days","3","Defensa y Justicia"
"Raúl Loaiza","https://www.transfermarkt.com/raul-loaiza/profil/spieler/260898","19/20","Broken fibula",2020-01-09,2020-08-10,"214 days","9","Club Atlético Lanús"
"Lucas Menossi","https://www.transfermarkt.com/lucas-menossi/profil/spieler/225481","22/23","Torn muscle bundle",2023-06-26,2023-07-07,"11 days","3","Club Atlético Tigre"
"Lucas Menossi","https://www.transfermarkt.com/lucas-menossi/profil/spieler/225481","21/22","Thigh problems",2022-04-18,2022-04-22,"4 days","1","Club Atlético Tigre"
"Lucas Menossi","https://www.transfermarkt.com/lucas-menossi/profil/spieler/225481","21/22","Hip injury",2022-02-12,2022-03-05,"21 days","3","Club Atlético Tigre"
"Alexis Castro","https://www.transfermarkt.com/alexis-castro/profil/spieler/364602","23/24","flu",2023-09-13,2023-09-17,"4 days","1","Club Atlético Tigre"
"Alexis Castro","https://www.transfermarkt.com/alexis-castro/profil/spieler/364602","22/23","Knee injury",2023-06-21,2023-07-10,"19 days","5","Club Atlético Tigre"
"Alexis Castro","https://www.transfermarkt.com/alexis-castro/profil/spieler/364602","22/23","Lumbago",2023-06-01,2023-06-04,"3 days","1","Club Atlético Tigre"
"Alexis Castro","https://www.transfermarkt.com/alexis-castro/profil/spieler/364602","22/23","Adductor injury",2022-06-06,2022-06-22,"16 days","3","Club Atlético Tigre"
"Franco Moyano","https://www.transfermarkt.com/franco-moyano/profil/spieler/480764","23/24","Fever",2024-02-14,2024-02-21,"7 days","2","AA Argentinos Juniors"
"Franco Moyano","https://www.transfermarkt.com/franco-moyano/profil/spieler/480764","22/23","muscular problems",2023-07-21,2023-07-30,"9 days","3","AA Argentinos Juniors"
"Manuel Insaurralde","https://www.transfermarkt.com/manuel-insaurralde/profil/spieler/627237","23/24","Cruciate ligament tear",2024-03-25,2024-09-30,"189 days","25","CA San Lorenzo de Almagro"
"Emanuel Maciel","https://www.transfermarkt.com/emanuel-maciel/profil/spieler/666330","19/20","Herniated disc",2020-09-29,2020-10-22,"23 days","5","Montreal Impact"
"Rubén Botta","https://www.transfermarkt.com/ruben-botta/profil/spieler/88542","21/22","Meniscus injury",2022-01-24,2022-02-18,"25 days","5","SSC Bari"
"Rubén Botta","https://www.transfermarkt.com/ruben-botta/profil/spieler/88542","20/21","muscular problems",2020-11-13,2020-11-21,"8 days","1","SS Sambenedettese"
"Rubén Botta","https://www.transfermarkt.com/ruben-botta/profil/spieler/88542","21/22","Meniscus injury",2022-01-24,2022-02-18,"25 days","5","AS Livorno"
"Daniel Hernández","https://www.transfermarkt.com/daniel-hernandez/profil/spieler/316980","21/22","Muscle injury",2022-01-31,2022-02-28,"28 days","7","CD América de Cali"
"Daniel Hernández","https://www.transfermarkt.com/daniel-hernandez/profil/spieler/316980","21/22","Muscle injury",2021-08-07,2021-10-17,"71 days","16","CD América de Cali"
"Agustín Martegani","https://www.transfermarkt.com/agustin-martegani/profil/spieler/732507","22/23","Ankle injury",2023-04-05,2023-04-30,"25 days","7","CA San Lorenzo de Almagro"
"Agustín Martegani","https://www.transfermarkt.com/agustin-martegani/profil/spieler/732507","21/22","Adductor pain",2022-06-19,2022-06-30,"11 days","2","CA San Lorenzo de Almagro"
"Matías Palacios","https://www.transfermarkt.com/matias-palacios/profil/spieler/621370","20/21","Corona virus",2020-11-13,2020-11-27,"14 days","2","CA San Lorenzo de Almagro"
"Nahuel Barrios","https://www.transfermarkt.com/nahuel-barrios/profil/spieler/503377","23/24","muscular problems",2024-01-08,2024-01-23,"15 days",NA,"CA San Lorenzo de Almagro"
"Nahuel Barrios","https://www.transfermarkt.com/nahuel-barrios/profil/spieler/503377","23/24","Sore muscles",2023-08-21,2023-08-27,"6 days","1","CA San Lorenzo de Almagro"
"Nahuel Barrios","https://www.transfermarkt.com/nahuel-barrios/profil/spieler/503377","22/23","ankle sprain",2023-05-21,2023-05-27,"6 days","1","CA San Lorenzo de Almagro"
"Bautista Merlini","https://www.transfermarkt.com/bautista-merlini/profil/spieler/431737","22/23","Ligament tear",2022-11-03,2023-08-01,"271 days","37","Club Libertad Asunción"
"Héctor Fértoli","https://www.transfermarkt.com/hector-fertoli/profil/spieler/424024","23/24","muscular problems",2023-09-26,2023-10-10,"14 days","2","CA Huracán"
"Héctor Fértoli","https://www.transfermarkt.com/hector-fertoli/profil/spieler/424024","21/22","Eye injury",2022-04-25,2022-05-01,"6 days","2","CA Talleres"
"Pablo Mouche","https://www.transfermarkt.com/pablo-mouche/profil/spieler/17872","20/21","Torn muscle bundle",2021-02-12,2021-02-21,"9 days","1","CSD Colo-Colo"
"Pablo Mouche","https://www.transfermarkt.com/pablo-mouche/profil/spieler/17872","20/21","Torn muscle bundle",2020-12-09,2020-12-31,"22 days","2","Without Club"
"Pablo Mouche","https://www.transfermarkt.com/pablo-mouche/profil/spieler/17872","20/21","Thigh problems",2020-11-06,2020-11-12,"6 days","1","CSD Colo-Colo"
"Pablo Mouche","https://www.transfermarkt.com/pablo-mouche/profil/spieler/17872","20/21","Torn muscle bundle",2020-09-24,2020-10-29,"35 days","7","CSD Colo-Colo"
"Pablo Mouche","https://www.transfermarkt.com/pablo-mouche/profil/spieler/17872","19/20","Torn muscle bundle",2020-01-01,2020-02-05,"35 days","4","CSD Colo-Colo"
"Pablo Mouche","https://www.transfermarkt.com/pablo-mouche/profil/spieler/17872","18/19","Thigh problems",2019-03-08,2019-03-16,"8 days","1","CSD Colo-Colo"
"Pablo Mouche","https://www.transfermarkt.com/pablo-mouche/profil/spieler/17872","20/21","Torn muscle bundle",2021-02-12,2021-02-21,"9 days","1","Kayserispor"
"Pablo Mouche","https://www.transfermarkt.com/pablo-mouche/profil/spieler/17872","20/21","Torn muscle bundle",2020-12-09,2020-12-31,"22 days","2","Argentina"
"Juan Camilo Salazar","https://www.transfermarkt.com/juan-camilo-salazar/profil/spieler/572048","23/24","unknown injury",2024-03-25,NA,"44 days","5","Ionikos Nikeas"
"Juan Camilo Salazar","https://www.transfermarkt.com/juan-camilo-salazar/profil/spieler/572048","23/24","unknown injury",2023-11-26,2023-12-04,"8 days","1","Ionikos Nikeas"
"Juan Camilo Salazar","https://www.transfermarkt.com/juan-camilo-salazar/profil/spieler/572048","22/23","Torn muscle fiber",2022-10-23,2022-11-20,"28 days","6","CD FAS"
"Jonás Acevedo","https://www.transfermarkt.com/jonas-acevedo/profil/spieler/538530","23/24","bruise",2024-03-10,2024-03-24,"14 days","2","Instituto ACC"
"Jonás Acevedo","https://www.transfermarkt.com/jonas-acevedo/profil/spieler/538530","23/24","Torn muscle bundle",2023-11-15,2023-11-30,"15 days","1","Instituto ACC"
"Gabriel Gudiño","https://www.transfermarkt.com/gabriel-gudino/profil/spieler/458169","23/24","Muscle injury",2023-09-11,2023-11-02,"52 days","8","Club Atlético Platense"
"Gabriel Gudiño","https://www.transfermarkt.com/gabriel-gudino/profil/spieler/458169","22/23","Hamstring strain",2023-03-03,2023-03-15,"12 days","3","CA Huracán"
"Nicolás Blandi","https://www.transfermarkt.com/nicolas-blandi/profil/spieler/153022","21/22","Quarantine",2021-07-30,2021-08-09,"10 days","2","CA Unión (Santa Fe)"
"Nicolás Blandi","https://www.transfermarkt.com/nicolas-blandi/profil/spieler/153022","20/21","Torn muscle bundle",2021-03-18,2021-04-25,"38 days","6","CSD Colo-Colo"
"Nicolás Blandi","https://www.transfermarkt.com/nicolas-blandi/profil/spieler/153022","20/21","Hamstring strain",2020-10-22,2020-11-22,"31 days","5","CSD Colo-Colo"
"Nicolás Blandi","https://www.transfermarkt.com/nicolas-blandi/profil/spieler/153022","20/21","muscular problems",2020-09-28,2020-10-11,"13 days","3","CSD Colo-Colo"
"Nicolás Blandi","https://www.transfermarkt.com/nicolas-blandi/profil/spieler/153022","19/20","Torn muscle bundle",2020-01-26,2020-02-06,"11 days","2","CSD Colo-Colo"
"Chimy Ávila","https://www.transfermarkt.com/chimy-avila/profil/spieler/167721","23/24","Calf injury",2024-01-05,2024-02-03,"29 days",NA,"CA Osasuna"
"Chimy Ávila","https://www.transfermarkt.com/chimy-avila/profil/spieler/167721","22/23","muscular problems",2023-04-24,2023-04-30,"6 days","2","CA Osasuna"
"Chimy Ávila","https://www.transfermarkt.com/chimy-avila/profil/spieler/167721","22/23","Muscle injury",2023-04-07,2023-04-21,"14 days","2","CA Osasuna"
"Chimy Ávila","https://www.transfermarkt.com/chimy-avila/profil/spieler/167721","22/23","Muscle injury",2023-03-21,2023-04-03,"13 days","1","CA Osasuna"
"Chimy Ávila","https://www.transfermarkt.com/chimy-avila/profil/spieler/167721","21/22","Corona virus",2021-12-28,2022-01-02,"5 days",NA,"CA Osasuna"
"Chimy Ávila","https://www.transfermarkt.com/chimy-avila/profil/spieler/167721","20/21","Cruciate ligament tear",2020-09-09,2021-03-09,"181 days","30","SD Huesca"
"Chimy Ávila","https://www.transfermarkt.com/chimy-avila/profil/spieler/167721","19/20","Cruciate ligament tear",2020-01-25,2020-08-25,"213 days","18","CA Osasuna"
"Chimy Ávila","https://www.transfermarkt.com/chimy-avila/profil/spieler/167721","18/19","Knee injury",2018-10-29,2018-11-22,"24 days","2","CA Osasuna"
"Chimy Ávila","https://www.transfermarkt.com/chimy-avila/profil/spieler/167721","18/19","Muscle injury",2018-08-03,2018-08-17,"14 days",NA,"CA Osasuna"
"Adolfo Gaich","https://www.transfermarkt.com/adolfo-gaich/profil/spieler/608469","23/24","bruise",2023-07-22,2023-07-30,"8 days","3","CSKA Moscow"
"Adolfo Gaich","https://www.transfermarkt.com/adolfo-gaich/profil/spieler/608469","22/23","Virus",2022-11-20,2022-11-24,"4 days","1","CSKA Moscow"
"Adolfo Gaich","https://www.transfermarkt.com/adolfo-gaich/profil/spieler/608469","22/23","Ill",2022-10-19,2022-10-21,"2 days","1","CSKA Moscow"
"Adolfo Gaich","https://www.transfermarkt.com/adolfo-gaich/profil/spieler/608469","19/20","Ankle sprain",2020-03-02,2020-03-11,"9 days","1","CA San Lorenzo de Almagro"
"Adolfo Gaich","https://www.transfermarkt.com/adolfo-gaich/profil/spieler/608469","18/19","Broken nose bone",2019-02-19,2019-03-26,"35 days","12","CA San Lorenzo de Almagro"
"Adolfo Gaich","https://www.transfermarkt.com/adolfo-gaich/profil/spieler/608469","23/24","bruise",2023-07-22,2023-07-30,"8 days","3","Argentina"
"Adam Bareiro","https://www.transfermarkt.com/adam-bareiro/profil/spieler/514120","22/23","Heel problems",2023-04-22,2023-04-25,"3 days","1","CA San Lorenzo de Almagro"
"Adam Bareiro","https://www.transfermarkt.com/adam-bareiro/profil/spieler/514120","22/23","Groin strain",2023-03-24,2023-04-06,"13 days","3","CA San Lorenzo de Almagro"
"Adam Bareiro","https://www.transfermarkt.com/adam-bareiro/profil/spieler/514120","21/22","Torn muscle bundle",2022-04-27,2022-05-11,"14 days","2","Paraguay"
"Adam Bareiro","https://www.transfermarkt.com/adam-bareiro/profil/spieler/514120","18/19","Ligament injury",2019-01-12,2019-02-24,"43 days","8","CA San Lorenzo de Almagro"
"Adam Bareiro","https://www.transfermarkt.com/adam-bareiro/profil/spieler/514120","22/23","Heel problems",2023-04-22,2023-04-25,"3 days","1","CF Monterrey"
"Andrés Rentería","https://www.transfermarkt.com/andres-renteria/profil/spieler/233007","18/19","Muscle injury",2018-08-03,2018-08-15,"12 days","3","CD Cruz Azul"
"Germán Berterame","https://www.transfermarkt.com/german-berterame/profil/spieler/401572","23/24","Broken foot",2023-08-05,2023-11-01,"88 days","16","CF Monterrey"
"Lautaro Morales","https://www.transfermarkt.com/lautaro-morales/profil/spieler/576023","18/19","Knock",2018-07-27,2018-08-15,"19 days",NA,NA
"Marcelo Herrera","https://www.transfermarkt.com/marcelo-herrera/profil/spieler/270977","18/19","Leg injury",2018-11-08,2018-12-25,"47 days","4","Club Atlético Lanús"
"Marcelo Herrera","https://www.transfermarkt.com/marcelo-herrera/profil/spieler/270977","18/19","Achilles heel problems",2018-11-08,2018-12-25,"47 days","4","Club Atlético Lanús"
"Marcelo Herrera","https://www.transfermarkt.com/marcelo-herrera/profil/spieler/270977","18/19","Leg injury",2018-09-25,2018-10-15,"20 days","2","Club Atlético Lanús"
"Marcelo Herrera","https://www.transfermarkt.com/marcelo-herrera/profil/spieler/270977","18/19","Leg injury",2018-08-30,2018-09-12,"13 days","1","Club Atlético Lanús"
"Marcelo Herrera","https://www.transfermarkt.com/marcelo-herrera/profil/spieler/270977","18/19","Leg injury",2018-07-26,2018-08-16,"21 days","2","Club Atlético Lanús"
"Ezequiel Muñoz","https://www.transfermarkt.com/ezequiel-munoz/profil/spieler/75127","23/24","Muscle injury",2024-03-24,NA,"45 days","6","Club Atlético Lanús"
"Ezequiel Muñoz","https://www.transfermarkt.com/ezequiel-munoz/profil/spieler/75127","22/23","strain",2023-05-28,2023-06-01,"4 days","1","Club Estudiantes de La Plata"
"Ezequiel Muñoz","https://www.transfermarkt.com/ezequiel-munoz/profil/spieler/75127","22/23","muscular problems",2023-04-16,2023-04-30,"14 days","3","Club Estudiantes de La Plata"
"Ezequiel Muñoz","https://www.transfermarkt.com/ezequiel-munoz/profil/spieler/75127","22/23","Meniscus injury",2022-12-30,2023-02-20,"52 days","5","Club Estudiantes de La Plata"
"Ezequiel Muñoz","https://www.transfermarkt.com/ezequiel-munoz/profil/spieler/75127","21/22","Cruciate ligament tear",2022-03-21,2022-11-30,"254 days","47","Club Estudiantes de La Plata"
"Ezequiel Muñoz","https://www.transfermarkt.com/ezequiel-munoz/profil/spieler/75127","18/19","Groin injury",2018-10-31,2019-05-15,"196 days","30","CD Leganés"
"Ezequiel Muñoz","https://www.transfermarkt.com/ezequiel-munoz/profil/spieler/75127","17/18","Foot bruise",2018-04-18,2018-04-28,"10 days","2","CD Leganés"
"Ezequiel Muñoz","https://www.transfermarkt.com/ezequiel-munoz/profil/spieler/75127","17/18","Achilles tendon problems",2017-11-26,2017-12-17,"21 days","3","CD Leganés"
"Ezequiel Muñoz","https://www.transfermarkt.com/ezequiel-munoz/profil/spieler/75127","17/18","Back injury",2017-09-16,2017-10-24,"38 days","5","CD Leganés"
"Facundo Monteseirín","https://www.transfermarkt.com/facundo-monteseirin/profil/spieler/288794","21/22","Cruciate ligament tear",2022-04-11,2023-02-04,"299 days","27","CA Nueva Chicago"
"Lautaro Valenti","https://www.transfermarkt.com/lautaro-valenti/profil/spieler/625202","22/23","Cruciate ligament tear",2023-04-03,2023-12-31,"272 days","31","Parma Calcio 1913"
"Lautaro Valenti","https://www.transfermarkt.com/lautaro-valenti/profil/spieler/625202","21/22","muscular problems",2021-10-25,2022-01-27,"94 days","10","Parma Calcio 1913"
"Lautaro Valenti","https://www.transfermarkt.com/lautaro-valenti/profil/spieler/625202","20/21","muscular problems",2021-03-04,2021-04-06,"33 days","5","Parma Calcio 1913"
"Lautaro Valenti","https://www.transfermarkt.com/lautaro-valenti/profil/spieler/625202","20/21","Hamstring muscle injury",2021-01-10,2021-02-25,"46 days","8","Parma Calcio 1913"
"Lautaro Valenti","https://www.transfermarkt.com/lautaro-valenti/profil/spieler/625202","20/21","Adductor pain",2020-11-17,2020-11-29,"12 days","2","Parma Calcio 1913"
"Lautaro Valenti","https://www.transfermarkt.com/lautaro-valenti/profil/spieler/625202","20/21","unknown injury",2020-10-17,2020-10-27,"10 days","2","Parma Calcio 1913"
"Nicolás Pasquini","https://www.transfermarkt.com/nicolas-pasquini/profil/spieler/270987","22/23","Muscle injury",2023-05-26,2023-06-23,"28 days","4","CA Talleres"
"Nicolás Pasquini","https://www.transfermarkt.com/nicolas-pasquini/profil/spieler/270987","22/23","strain",2023-02-19,2023-03-15,"24 days","4","CA Talleres"
"Marcos Pinto","https://www.transfermarkt.com/marcos-pinto/profil/spieler/213914","21/22","unknown injury",2021-12-06,2022-01-24,"49 days","5","Panserraikos"
"Luciano Abecasis","https://www.transfermarkt.com/luciano-abecasis/profil/spieler/149435","20/21","Thigh problems",2021-04-20,2021-04-29,"9 days","1","San Jose Earthquakes"
"Leonel Di Placido","https://www.transfermarkt.com/leonel-di-placido/profil/spieler/322843","21/22","Ligament tear",2020-12-06,2021-08-19,"256 days","38","Club Atlético Lanús"
"José Luis Gómez","https://www.transfermarkt.com/jose-luis-gomez/profil/spieler/282357","19/20","Knee surgery",2020-01-02,2020-05-14,"133 days","10","Club Atlético Lanús"
"Tomás Belmonte","https://www.transfermarkt.com/tomas-belmonte/profil/spieler/483446","22/23","Broken shoulder",2022-10-14,2022-12-31,"78 days","2","Club Atlético Lanús"
"Tomás Belmonte","https://www.transfermarkt.com/tomas-belmonte/profil/spieler/483446","22/23","Broken shoulder",2022-10-14,2022-12-31,"78 days","2","Club Atlético Lanús"
"Tomás Belmonte","https://www.transfermarkt.com/tomas-belmonte/profil/spieler/483446","22/23","Knee injury",2022-07-09,2022-08-09,"31 days","7","Club Atlético Lanús"
"Tomás Belmonte","https://www.transfermarkt.com/tomas-belmonte/profil/spieler/483446","22/23","Knee injury",2022-07-09,2022-08-09,"31 days","7","Club Atlético Lanús"
"Tomás Belmonte","https://www.transfermarkt.com/tomas-belmonte/profil/spieler/483446","20/21","Shoulder injury",2021-05-10,2021-05-25,"15 days","2","Club Atlético Lanús"
"Tomás Belmonte","https://www.transfermarkt.com/tomas-belmonte/profil/spieler/483446","20/21","Shoulder injury",2021-05-10,2021-05-25,"15 days","2","Club Atlético Lanús"
"Facundo Quignón","https://www.transfermarkt.com/facundo-quignon/profil/spieler/131218","23/24","Hairline crack in the lumbar region",2024-02-12,2024-04-04,"52 days","9","Club Atlético Belgrano"
"Facundo Quignón","https://www.transfermarkt.com/facundo-quignon/profil/spieler/131218","23/24","unknown injury",2023-10-10,2023-11-09,"30 days","4","FC Dallas"
"Facundo Quignón","https://www.transfermarkt.com/facundo-quignon/profil/spieler/131218","22/23","unknown injury",2023-03-08,2023-03-15,"7 days","1","FC Dallas"
"Facundo Quignón","https://www.transfermarkt.com/facundo-quignon/profil/spieler/131218","21/22","Groin injury",2021-08-16,2021-08-31,"15 days","3","FC Dallas"
"Guillermo Acosta","https://www.transfermarkt.com/guillermo-acosta/profil/spieler/422917","23/24","Inflammation in the knee",2023-10-24,2023-11-01,"8 days","2","Club Atlético Tucumán"
"Marcelino Moreno","https://www.transfermarkt.com/marcelino-moreno/profil/spieler/456617","21/22","Foot injury",2022-02-21,2022-02-25,"4 days",NA,NA
"Lucas Mugni","https://www.transfermarkt.com/lucas-mugni/profil/spieler/148231","20/21","Corona virus",2021-04-09,2021-04-19,"10 days","2","Genclerbirligi Ankara"
"Lautaro Acosta","https://www.transfermarkt.com/lautaro-acosta/profil/spieler/45307","23/24","Knee problems",2023-11-13,NA,"177 days","19","Club Atlético Lanús"
"Lautaro Acosta","https://www.transfermarkt.com/lautaro-acosta/profil/spieler/45307","23/24","Muscle injury",2023-10-31,2023-11-07,"7 days","1","Club Atlético Lanús"
"Lautaro Acosta","https://www.transfermarkt.com/lautaro-acosta/profil/spieler/45307","23/24","Torn muscle bundle",2023-09-23,2023-10-05,"12 days","2","Club Atlético Lanús"
"Lautaro Acosta","https://www.transfermarkt.com/lautaro-acosta/profil/spieler/45307","23/24","Muscle injury",2023-07-20,2023-08-17,"28 days","3","Club Atlético Lanús"
"Lautaro Acosta","https://www.transfermarkt.com/lautaro-acosta/profil/spieler/45307","22/23","Torn muscle bundle",2023-05-15,2023-06-02,"18 days","3","Club Atlético Lanús"
"Lautaro Acosta","https://www.transfermarkt.com/lautaro-acosta/profil/spieler/45307","22/23","Torn muscle bundle",2023-02-05,2023-02-15,"10 days","2","Club Atlético Lanús"
"Lautaro Acosta","https://www.transfermarkt.com/lautaro-acosta/profil/spieler/45307","23/24","Knee problems",2023-11-13,NA,"177 days","19","Sevilla FC"
"Lautaro Acosta","https://www.transfermarkt.com/lautaro-acosta/profil/spieler/45307","23/24","Muscle injury",2023-10-31,2023-11-07,"7 days","1","Sevilla FC"
"Lautaro Acosta","https://www.transfermarkt.com/lautaro-acosta/profil/spieler/45307","23/24","Torn muscle bundle",2023-09-23,2023-10-05,"12 days","2","Argentina"
