team_name,league,country,player_name,appearances,goals,minutes_played,Year
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Yilmar Velásquez,24,1,1729,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Juan Zuluaga,51,4,4045,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Johan Bocanegra,46,1,2605,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Danilo Santacruz,12,1,442,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Yesús Cabrera,13,1,541,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Maicol Medina,39,2,2390,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Ederson Moreno,15,1,763,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Jimmy Congo,14,0,648,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Ewil Murillo,22,1,1130,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Larry Angulo,21,2,861,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Jhonny Vásquez,27,0,1837,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Delio Ramírez,1,0,27,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Juan Peñaloza,2,0,65,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Damián Waller,0,0,0,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Lucas Serna,0,0,0,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Adrián Balboa,17,5,1174,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Alejandro Piedrahita,14,1,623,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Arley Rodríguez,47,6,2704,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Kener Valencia,28,4,1368,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Ángelo Rodríguez,47,8,3402,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Kevin Aladesanmi,22,3,969,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Javier Mena,10,0,182,2022
Deportivo Pereira,Liga Dimayor Apertura,Colombia,Kevin Palacios,12,0,424,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Eder Chaux,36,0,3240,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Gerardo Ortiz,6,0,540,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Debinson Mateus,0,0,0,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Juan Gallego,0,0,0,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Jorge Cardona,29,3,2159,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Nahuel Gallardo,9,0,434,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Santiago Jiménez,12,0,816,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Alejandro Artunduaga,10,1,633,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Juan David Cuesta,19,1,1664,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Sergio Palacios,6,0,406,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Yeiler Valencia,15,1,374,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Fáiner Torijano,38,2,3285,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Léyder Morán,18,0,1144,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Jáider Riquett,17,0,1229,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Marlon Piedrahita,24,0,1297,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Andrés Correa,33,2,2809,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Alejandro García,29,1,2206,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Dannovi Quiñones,17,1,1276,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Juan David Rodríguez,9,0,433,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Guillermo Celis,9,0,645,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Luis Pérez,35,0,2943,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Álvaro Montaño,14,1,878,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Johan Beltrán,13,0,474,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Sherman Cárdenas,30,0,2009,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Leonardo Pico,4,0,96,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Yohan Cumana,3,0,58,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Jeyson Velasco,4,0,59,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Junior Orobio,1,0,0,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Billy Arce,17,2,1447,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Luis Miranda,29,1,1247,2022
Once Caldas,Liga Dimayor Apertura,Colombia,David Lemos,32,2,1731,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Santiago Mera,8,0,296,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Johar Mejía,18,1,567,2022
Once Caldas,Liga Dimayor Apertura,Colombia,John Deiby Araujo,18,0,598,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Dayro Moreno,41,20,3509,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Jhon Fredy Pajoy,10,0,492,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Santiago Muñoz,5,0,103,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Jorge Méndez,5,0,132,2022
Once Caldas,Liga Dimayor Apertura,Colombia,Santiago Cubides,13,0,172,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Cristopher Varela,18,0,1484,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,James Aguirre,27,0,2294,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Juan Sarmiento,0,0,0,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Nicolás Marotta,18,0,1513,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Francisco Meza,19,1,1660,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Aldair Cantillo,4,0,192,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Santiago Jiménez,13,0,1064,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Cristian Subero,14,0,1093,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Cristian Florez,25,0,1755,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Bayron Duarte,9,0,559,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Jefferson Mena,17,0,1431,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,David Gómez,31,0,1973,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Hadier Borja,11,0,723,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Carlos Henao,20,3,1628,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Steven Lugo,1,0,2,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Stevenson Jérez,2,0,94,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Diego Chávez,38,2,2730,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Víctor Mejía,35,0,2715,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Juan David Rodríguez,18,0,718,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Aldair Zárate,22,0,869,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Javier Reina,36,1,2896,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Jork Becerra,18,0,883,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Jhon Pérez,19,2,639,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Óscar Alcocer,5,0,126,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Francisco Rodríguez,27,1,1559,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Adriel Galeano,7,0,180,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Nelson Reyes,6,0,57,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Gonzalo Lencina,19,9,1616,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Jhon Córdoba,20,7,1397,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Yeison Moreno,10,0,153,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Misael Martínez,18,3,1195,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Emanuel Zagert,6,2,252,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Dairon Valencia,20,1,883,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Gustavo Torres,13,0,722,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Juan Marcelin,21,0,951,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Bayron Garcés,6,0,164,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Carlos Mosquera,15,0,572,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Jáder Maza,31,3,1586,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Teófilo Gutiérrez,13,0,745,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Neymar Sánchez,6,1,209,2022
Atlético Bucaramanga,Liga Dimayor Apertura,Colombia,Santiago Ahumada,1,0,2,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Alejandro Rodríguez,16,0,1440,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Kevin Dawson,20,0,1800,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Humberto Acevedo,0,0,0,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Johan Wallens,18,0,1620,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Miguel Sánchez,0,0,0,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Juan Mina,8,0,366,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Jefferson Díaz,37,3,2893,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Onel Acosta,20,0,1637,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Brayan Montaño,32,0,2274,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Luis Haquín,16,0,1418,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Juan Franco,24,0,1887,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Aldair Gutiérrez,36,0,2641,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Germán Mera,33,1,2896,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Juan Tello,15,0,1143,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Kevin Riascos,6,0,495,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Jhildrey Lasso,5,0,365,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,José Caldera,11,0,859,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Kevin Saucedo,10,0,590,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Jhon Barreiro,1,0,90,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Freddy Castañeda,0,0,0,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Juan Castilla,11,0,620,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Gian Cabezas,22,0,1138,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Rafael Bustamante,18,0,1097,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Edgard Camargo,30,0,1488,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Jimmy Congo,10,0,764,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Andrés Arroyo,36,5,1771,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Fabry Castro,45,2,3197,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Kevin Salazar,35,0,2110,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Jean Arce,5,0,80,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Santiago Cortes,2,0,55,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Nicola Profeta,2,0,54,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Freilin Moreno,1,0,13,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Kevin Velasco,23,7,1802,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Juan Córdoba,23,1,720,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Daniel Mantilla,21,1,1596,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Luis Sandoval,23,10,1760,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Jhon Vásquez,45,4,2877,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Kevin Viveros,23,7,1404,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Adrián Parra,33,5,1301,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Néider Ospina,9,0,319,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Roger Murillo,11,0,223,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Jaider Moreno,1,0,33,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Jefferson Ramos,6,1,207,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Gustavo Ramírez,36,9,2055,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Teófilo Gutiérrez,18,3,1235,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Óscar Segura,4,0,134,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Duván Mina,2,0,90,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Jhon Cabal,17,2,578,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Juan Manuel Arango,1,0,57,2022
Deportivo Cali,Liga Dimayor Apertura,Colombia,Alejandro Villarreal,0,0,0,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Luis Vásquez,6,0,540,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Jhon Figueroa,38,0,3404,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Víctor Cabezas,3,0,225,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Jeison Méndez,1,0,90,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,José Escobar,3,0,270,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Jhon Lerma,41,1,3307,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Andrés Ariza,15,0,1150,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Leonardo Escorcia,39,8,3340,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Luis Caicedo,17,0,1197,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Aldair Cantillo,19,0,1461,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Jonathan Herrera,8,0,303,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Andrés Rivera,34,0,2723,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Germán Gutiérrez,3,1,253,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Luis Mena,6,0,263,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Dylan Lozano,14,0,642,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Jaime Giraldo,14,0,842,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Didier Delgado,18,0,957,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Jonathan Lopera,19,0,1332,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Yuber Mosquera,9,0,511,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Nicolás Rubiano,2,0,43,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Kevin Castrillón,1,0,19,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Dylan Jiménez,1,0,2,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Sebastián Echavarría,1,0,71,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Bladimir Angulo,11,0,662,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Yosimarc Torres,25,0,1726,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Blas Díaz,41,1,3079,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Ronaldo Tavera,26,0,1092,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Willian Ordóñez,3,0,104,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Carlos Robles,12,1,947,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Jhonatan Franco,3,0,117,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Cristian Tobar,11,1,474,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,José Gabriel Ramírez,11,1,343,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Yeiner Vargas,8,0,265,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,José Chaux,0,0,0,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Sebastián Hernández,43,2,2902,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Daniel Hernández,9,0,403,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Carlos Castillo,4,0,94,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Michel Cárdenas,1,0,31,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Jorge Cante,0,0,0,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,George Saunders,13,0,547,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Harold Romaña,1,0,34,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Dilan Zamora,0,0,0,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Marcus Vinicius,39,13,2335,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Faber Gil,37,1,2814,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Andrés Amaya,7,3,637,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Wilfrido De la Rosa,19,3,1614,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Carlos Lucumí,7,0,308,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Exneyder Guerrero,10,1,391,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Gustavo Britos,27,7,2325,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Juan Fernando Caicedo,10,0,444,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Estiven Sarria,2,0,56,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Brandon Caicedo,5,0,176,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,John Méndez,9,0,541,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Jairo Molina,8,0,98,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Víctor Minota,4,0,143,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Juan Tovar,0,0,0,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Ronaldo Royero,2,0,136,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Daniel Marín,1,0,90,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Marcelo Dávalos,9,1,359,2022
CD Atlético Huila,Torneo DIMAYOR I,Colombia,Jhonatan Carmona,3,0,82,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Jorge Soto,24,0,2160,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Geovanni Banguera,17,0,1527,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Manuel Arias,2,0,180,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Arled Cadavid,4,0,273,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Víctor Brid,0,0,0,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Jaime Diaz,34,0,2279,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Carlos Pájaro,30,0,2225,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Mauricio Castaño,35,0,2923,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Kleimar Mosquera,20,1,1413,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Geremías Meléndez,32,0,2616,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Luis Anaya,20,0,902,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Carlos Páez,17,0,1360,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Darwin Andrade,8,0,506,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Nelino Tapia,13,1,588,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Breiner Paz,14,0,1213,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Elvis Mosquera,16,0,1085,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Jonathan Ávila,8,0,591,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Juan Madrid,2,0,57,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Carlos Henríquez,2,0,23,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Diego Contreras,2,0,67,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Yilber Arboleda,30,1,1642,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Juan Camilo García,12,0,748,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Daniel Padilla,36,0,2350,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Juan Castellanos,12,3,491,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Julián Guevara,43,2,3216,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Jhon Pérez,15,1,587,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Brayner de Alba,17,1,1019,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Miguel Alvarez,1,0,9,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Juan Henao,1,0,1,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Omar Duarte,19,4,1291,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Pablo Rojas,22,5,1856,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Kahiser Lenis,16,0,804,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Jhonier Viveros,36,3,2789,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Juan Alegría,14,1,903,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Juan Pérez,12,0,580,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Duván Rodríguez,24,1,1186,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Carlos Copete,16,1,735,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Edgar Medrano,18,1,651,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Freddy Espinal,11,0,446,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Féiver Mercado,5,0,209,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Armando Araque,8,0,181,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Hernán Luna,4,0,89,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Brayan Gómez,1,0,8,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Jairo Molina,13,1,714,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Javier Narváez,7,0,308,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,José Mendoza,13,2,508,2022
Jaguares de Córdoba,Liga Dimayor Apertura,Colombia,Sebastián Montero,0,0,0,2022
Asociación Deportivo Pasto,Liga Dimayor Apertura,Colombia,Diego Martínez,47,0,4230,2022
Asociación Deportivo Pasto,Liga Dimayor Apertura,Colombia,Víctor Cabezas,1,0,90,2022
Asociación Deportivo Pasto,Liga Dimayor Apertura,Colombia,Ederson Quiñónez,0,0,0,2022
Asociación Deportivo Pasto,Liga Dimayor Apertura,Colombia,Jeronimo Osorno,0,0,0,2022
Asociación Deportivo Pasto,Liga Dimayor Apertura,Colombia,Cristian Quiñones,0,0,0,2022
